,image,complex,frog_eye_leaf_spot,healthy,powdery_mildew,rust,scab
7499,b5394551dd25eb50.jpg,1,0,0,0,0,0
7500,b539ca5f5d691848.jpg,1,1,0,0,0,1
7501,b53b8733d03658d2.jpg,1,0,0,0,0,0
7502,b53c9ab0c9e4f0c9.jpg,1,0,0,0,0,0
7503,b53cb02b1ce694ec.jpg,0,0,1,0,0,0
7504,b53eba373309252a.jpg,0,0,0,0,0,1
7505,b53ecb92c4ba7144.jpg,0,0,1,0,0,0
7506,b53ef014c2a2ebd1.jpg,0,0,0,0,0,1
7507,b53ff23ac310c525.jpg,0,1,0,0,0,1
7508,b543d287db8d981a.jpg,0,1,0,0,0,0
7509,b547912f8a1ab8ba.jpg,0,0,1,0,0,0
7510,b54886774aa77ae0.jpg,0,0,0,0,0,1
7511,b548faf2d4e0c983.jpg,0,0,1,0,0,0
7512,b54bd25dc9ea2506.jpg,0,0,0,0,0,1
7513,b54bd839597082bd.jpg,1,0,0,0,0,0
7514,b54d29b984a1b57a.jpg,1,1,0,0,0,0
7515,b552da65ca6d81a6.jpg,0,0,0,0,0,1
7516,b55348c3b53ca95c.jpg,0,0,1,0,0,0
7517,b558d09e8bbe9c05.jpg,0,0,1,0,0,0
7518,b55aad5449aaaaa3.jpg,0,0,0,0,0,1
7519,b55ad27d69096568.jpg,0,1,0,0,0,0
7520,b55be3cccd85051a.jpg,1,0,0,0,0,0
7521,b55f924949adab82.jpg,0,0,1,0,0,0
7522,b55fa02ad0217a77.jpg,0,0,1,0,0,0
7523,b560d217cd8b24af.jpg,0,0,1,0,0,0
7524,b560d2de9f29609a.jpg,0,0,1,0,0,0
7525,b560e0d5cab55ac9.jpg,0,1,0,0,0,0
7526,b5614fb58d72842b.jpg,1,0,0,0,0,0
7527,b56180f6fd9223c6.jpg,0,0,1,0,0,0
7528,b56188556e1be2ce.jpg,1,0,0,0,1,0
7529,b561e3ce939c941c.jpg,0,0,0,0,0,1
7530,b562d66dca36c912.jpg,0,0,0,0,1,0
7531,b563b7ab4a85111e.jpg,0,1,0,0,0,0
7532,b565d204cd796d31.jpg,0,0,1,0,0,0
7533,b56635b6925252b3.jpg,0,1,0,0,0,0
7534,b5669b69499136c9.jpg,0,1,0,0,0,1
7535,b568e90d80176e9f.jpg,0,0,1,0,0,0
7536,b56a25ef40b553a4.jpg,0,0,0,0,0,1
7537,b56a91859abe08fa.jpg,0,1,0,0,0,0
7538,b56ac2d18d97da24.jpg,0,0,0,0,0,1
7539,b56ad726c8529c8b.jpg,0,0,1,0,0,0
7540,b56cc2920d5b197d.jpg,1,0,0,0,0,0
7541,b56cda92c0694b6b.jpg,0,0,1,0,0,0
7542,b56d5a6309177153.jpg,0,1,0,0,0,0
7543,b56df0e2c98a4b0b.jpg,1,0,0,0,0,0
7544,b570dc9839c191e7.jpg,0,1,0,0,1,0
7545,b573c1c0c3839e8f.jpg,0,0,0,0,1,0
7546,b5788bcf0e9c9053.jpg,0,0,1,0,0,0
7547,b57aa2ce1c8c9655.jpg,0,0,0,0,0,1
7548,b57ac152cf958dc0.jpg,0,0,1,0,0,0
7549,b57cf3b488c20ccb.jpg,0,0,0,0,0,1
7550,b57d58d0414f4dcc.jpg,0,0,0,1,0,0
7551,b57dc03e015cbd85.jpg,0,0,0,0,0,1
7552,b57dc130aec2586b.jpg,0,1,0,0,0,0
7553,b585cb571c5a728a.jpg,0,0,1,0,0,0
7554,b585d76ce836a312.jpg,0,1,0,0,0,0
7555,b5865e13f9a0bc07.jpg,0,0,0,0,1,0
7556,b5868fe54242a757.jpg,0,0,1,0,0,0
7557,b586c89971656697.jpg,1,0,0,0,0,0
7558,b586e296d88819fd.jpg,0,1,0,0,0,0
7559,b587a4a772a1cb0e.jpg,0,0,0,0,0,1
7560,b587eafc015b8594.jpg,0,0,0,0,0,1
7561,b588d22dcb252f72.jpg,0,0,0,0,0,1
7562,b58a89149eb0d779.jpg,0,0,0,0,0,1
7563,b58ac089edbd2eb0.jpg,0,0,1,0,0,0
7564,b58ac5386e4534cf.jpg,1,0,0,0,0,0
7565,b58af4a95588d52e.jpg,0,1,0,0,1,0
7566,b58c5a4dfe298615.jpg,0,1,0,0,0,0
7567,b58f8fdc28303267.jpg,1,0,0,0,0,0
7568,b590496c83f349f5.jpg,0,1,0,0,0,1
7569,b590c385cb36ce5a.jpg,1,0,0,0,0,0
7570,b591e2bbc1e1cf01.jpg,1,0,0,0,0,0
7571,b59296b49a9292d7.jpg,0,1,0,0,0,0
7572,b592b79548186c7b.jpg,0,0,0,0,0,1
7573,b593c281e9cfc14b.jpg,0,0,1,0,0,0
7574,b594d286ddcfc0c8.jpg,0,0,1,0,0,0
7575,b5956a6d24472b0f.jpg,0,0,1,0,0,0
7576,b59590bb295b21ab.jpg,0,0,1,0,0,0
7577,b595b5e592d1c2c1.jpg,0,1,0,0,0,0
7578,b5964ba556822cd7.jpg,0,0,0,0,0,1
7579,b597c3a2c29c4b95.jpg,0,1,0,0,0,1
7580,b597d0978072cab5.jpg,1,1,0,0,0,0
7581,b597f61f202e7881.jpg,0,0,0,0,0,1
7582,b5984a650ee6ba27.jpg,1,0,0,0,0,0
7583,b59a210755bafe09.jpg,0,0,1,0,0,0
7584,b59a8a65752642b7.jpg,0,1,0,0,0,1
7585,b59a9518c50fc43f.jpg,0,0,1,0,0,0
7586,b59f81a4e562a2a7.jpg,0,0,1,0,0,0
7587,b5a2c2cbda9a9a19.jpg,0,1,0,0,0,0
7588,b5a3475ea46cc2aa.jpg,0,1,0,0,0,0
7589,b5a37e85c4505d3c.jpg,0,1,0,0,0,1
7590,b5a4b6b48b528ada.jpg,0,1,0,0,0,0
7591,b5a512cec17c3e1c.jpg,0,0,0,0,0,1
7592,b5a551ac8daa5bd0.jpg,0,0,0,0,0,1
7593,b5a55292438277ed.jpg,0,0,1,0,0,0
7594,b5a5c3869d951a5a.jpg,0,0,1,0,0,0
7595,b5a6c61bab4831ba.jpg,0,0,1,0,0,0
7596,b5a7434d3d84369c.jpg,0,0,1,0,0,0
7597,b5a7888e09cee987.jpg,0,0,1,0,0,0
7598,b5a88ac56dbc2c6a.jpg,1,0,0,0,0,0
7599,b5aab0d5914abb98.jpg,1,0,0,0,0,0
7600,b5ab42c50ff8a487.jpg,0,1,0,0,0,0
7601,b5abd2958b12c987.jpg,0,1,0,0,0,1
7602,b5abd6cfc12a2415.jpg,1,0,0,0,0,0
7603,b5abdb2249432d0f.jpg,0,0,0,0,0,1
7604,b5ad7cc09897b851.jpg,0,0,0,0,0,1
7605,b5ad94c3485f217c.jpg,0,0,1,0,0,0
7606,b5adcaeac1695258.jpg,1,0,0,0,0,0
7607,b5aecbe07d182619.jpg,0,0,0,0,0,1
7608,b5aef6c1aa156922.jpg,1,0,0,0,0,0
7609,b5b00f6d794132d3.jpg,0,0,1,0,0,0
7610,b5b09bed6ca43452.jpg,1,1,0,0,0,1
7611,b5b0c0b6d2ca4bc7.jpg,0,1,0,0,0,0
7612,b5b0f48e17256f48.jpg,1,0,0,0,0,0
7613,b5b10b6efe260568.jpg,0,0,0,0,0,1
7614,b5b1c1d396961a1d.jpg,1,1,0,0,0,0
7615,b5b2f8855aa3b84a.jpg,1,0,0,0,0,0
7616,b5b39a09c9d8e4ca.jpg,0,0,1,0,0,0
7617,b5b3cad1ca8d6c0a.jpg,0,0,0,1,0,0
7618,b5b45a4a7b2f8069.jpg,0,0,1,0,0,0
7619,b5b492facd413545.jpg,0,0,1,0,0,0
7620,b5b49a4b55cdc192.jpg,0,1,0,0,0,0
7621,b5b4f0f0c28027fb.jpg,0,1,0,0,0,0
7622,b5b54aea95952a26.jpg,0,1,0,0,0,0
7623,b5b56a5a621e907a.jpg,0,0,0,0,0,1
7624,b5b595b050a74ad5.jpg,0,1,0,0,0,0
7625,b5b5d28ac29a7a92.jpg,0,1,0,0,0,0
7626,b5b6831dca7c684a.jpg,1,0,0,0,0,0
7627,b5b6c01fedc948c8.jpg,0,0,0,0,0,1
7628,b5b6cc9810fdbd02.jpg,0,1,0,0,0,0
7629,b5b71000e4e4e6fd.jpg,0,0,1,0,0,0
7630,b5b77bf009e009f0.jpg,0,0,0,0,0,1
7631,b5b7901349e985e5.jpg,0,0,0,0,0,1
7632,b5b792c9c900c4f7.jpg,0,0,1,0,0,0
7633,b5b8864cb0a7eb25.jpg,0,0,0,0,0,1
7634,b5b92351794d0b4b.jpg,0,0,0,0,0,1
7635,b5ba9a6d78446784.jpg,0,0,0,0,1,0
7636,b5bbcac9588d7034.jpg,0,0,0,0,0,1
7637,b5bc9a82e86b1656.jpg,0,0,0,0,0,1
7638,b5bfdcda1d182150.jpg,0,0,1,0,0,0
7639,b5c087bf8bb04d31.jpg,1,0,0,0,1,0
7640,b5c0a39c3939d2ba.jpg,0,0,0,0,1,0
7641,b5c0c04f4bbd34f8.jpg,0,1,0,0,0,0
7642,b5c0c2ea4bd48d57.jpg,0,0,1,0,0,0
7643,b5c0c74edac6c2a5.jpg,0,0,1,0,0,0
7644,b5c0f2b59a85d1a9.jpg,1,0,0,0,0,0
7645,b5c19fa54970e453.jpg,0,0,0,0,1,0
7646,b5c1d208d72d967c.jpg,0,0,0,0,0,1
7647,b5c492cb4ab56cb1.jpg,0,0,1,0,0,0
7648,b5c54af87a14d370.jpg,0,0,0,0,1,0
7649,b5c5ea557818554d.jpg,0,0,0,0,1,0
7650,b5c68a156b48e2ed.jpg,0,0,0,0,1,0
7651,b5c6cc989a9a9371.jpg,1,0,0,0,0,0
7652,b5c751dc051e4e1e.jpg,0,0,0,1,0,0
7653,b5c82897853acd3e.jpg,0,0,0,0,0,1
7654,b5c89880d974fce3.jpg,0,0,0,0,0,1
7655,b5c90d2fc2823f4e.jpg,0,0,0,1,0,0
7656,b5cad2a88b903f93.jpg,0,0,1,0,0,0
7657,b5cbf2e002c22f97.jpg,0,0,0,0,0,1
7658,b5cd78de740981d4.jpg,0,0,0,0,1,0
7659,b5cdd25899a69394.jpg,1,0,0,0,0,0
7660,b5ce6ec4cafa3041.jpg,0,0,0,0,0,1
7661,b5cf9d3e58609223.jpg,0,1,0,0,0,0
7662,b5cff46f82540a32.jpg,0,1,0,0,0,0
7663,b5d079ed1c2426e5.jpg,0,1,0,0,0,0
7664,b5d091894a3f6d72.jpg,0,0,1,0,0,0
7665,b5d2da4c7e342235.jpg,1,0,0,0,0,0
7666,b5d2ef30833da80d.jpg,1,0,0,0,0,0
7667,b5d4c10a9ab157ae.jpg,1,0,0,0,0,0
7668,b5d4c6c564772568.jpg,0,1,0,0,0,0
7669,b5d5508f3c64b525.jpg,0,1,0,0,0,1
7670,b5d5d2c78d2e6026.jpg,0,1,0,0,0,0
7671,b5d64b45376069e1.jpg,0,1,0,0,0,0
7672,b5d7d2cdcf0d0c04.jpg,0,1,0,0,0,1
7673,b5d7d543d2f00962.jpg,0,1,0,0,0,0
7674,b5d9d2ca4b3e01b4.jpg,0,0,1,0,0,0
7675,b5da1a85c9ad4a1d.jpg,0,0,0,0,0,1
7676,b5da750f9a3034d2.jpg,0,0,0,0,1,0
7677,b5da9a51e8b26e60.jpg,0,0,0,0,0,1
7678,b5daccc08a49e4f3.jpg,0,0,0,0,0,1
7679,b5dacd85d0fcc501.jpg,0,0,0,1,0,0
7680,b5df930140e43797.jpg,0,0,1,0,0,0
7681,b5e08197d9d6859a.jpg,0,1,0,0,0,0
7682,b5e11248e1333fce.jpg,1,0,0,0,0,0
7683,b5e1b6c9f8383918.jpg,0,0,0,0,0,1
7684,b5e1c297cf9a8449.jpg,1,0,0,0,0,0
7685,b5e1ca9e66844b59.jpg,0,0,1,0,0,0
7686,b5e258171d9678b8.jpg,1,0,0,0,0,0
7687,b5e2d24f1a546ba2.jpg,0,0,1,0,0,0
7688,b5e4da068d17d417.jpg,0,0,0,0,0,1
7689,b5e592c4db89d09a.jpg,0,0,0,0,0,1
7690,b5e5c1bad09a15b8.jpg,1,0,0,0,0,0
7691,b5e6d2c6c9c864cc.jpg,0,0,1,0,0,0
7692,b5e74997954a9609.jpg,0,0,0,0,1,0
7693,b5e7cbf9e0596040.jpg,0,1,0,0,0,0
7694,b5e8c0eed02d62b5.jpg,0,0,1,0,0,0
7695,b5e8cb0056c8b6be.jpg,0,0,0,1,0,0
7696,b5e8da8c231a1bc7.jpg,0,0,0,0,1,0
7697,b5e9596461761695.jpg,0,0,0,0,0,1
7698,b5e9d286da244567.jpg,1,0,0,0,0,0
7699,b5ea30852153d79d.jpg,0,0,0,1,0,0
7700,b5ea95808fa95e25.jpg,0,0,0,0,0,1
7701,b5ea97f4a9565009.jpg,0,0,0,0,0,1
7702,b5ec50a48b93eb8a.jpg,0,0,1,0,0,0
7703,b5ec52491e3349ce.jpg,0,0,0,0,1,0
7704,b5f005b7c1c65cd1.jpg,0,0,0,1,0,0
7705,b5f09031636fcf24.jpg,0,0,0,0,0,1
7706,b5f0b489a583c1eb.jpg,0,0,0,0,0,1
7707,b5f0c4859e55da98.jpg,0,0,0,0,0,1
7708,b5f0e041970bfe2c.jpg,0,0,0,0,0,1
7709,b5f14a88f02d4f96.jpg,0,0,0,0,1,0
7710,b5f2364b8e41c51d.jpg,0,1,0,0,0,1
7711,b5f41ab450556f0d.jpg,0,0,0,0,0,1
7712,b5f6d0eccdc2e012.jpg,0,0,0,0,0,1
7713,b5f8fd8683871305.jpg,0,1,0,0,0,1
7714,b5f94b89cd0d3312.jpg,0,0,0,0,0,1
7715,b5f9da799d409504.jpg,0,0,0,0,0,1
7716,b5fc90d457c3220f.jpg,0,0,1,0,0,0
7717,b5fcf0a9c3c18349.jpg,0,1,0,0,0,0
7718,b600c9f06eb362cf.jpg,0,0,0,1,0,0
7719,b602d6e6487c3c9d.jpg,1,0,0,0,0,0
7720,b60e9de069b27964.jpg,0,0,0,0,0,1
7721,b612c8ee354a7335.jpg,0,0,0,0,0,1
7722,b615c279c7311cab.jpg,0,0,0,0,0,1
7723,b615c97c84e2ecc3.jpg,0,0,0,0,0,1
7724,b61ac17d0fe18ca3.jpg,1,0,0,0,0,0
7725,b61ac2b8cd40af73.jpg,1,0,0,0,0,0
7726,b61b12cb6d25233b.jpg,0,1,0,0,0,1
7727,b61b84efce0e8742.jpg,0,1,0,0,0,0
7728,b61ec1e48c6372d9.jpg,1,0,0,0,0,0
7729,b620ef200fb91add.jpg,0,0,1,0,0,0
7730,b625695a2ad416e7.jpg,0,0,1,0,0,0
7731,b625c78ac9af6582.jpg,0,0,0,0,0,1
7732,b6268133e6c9eacc.jpg,0,1,0,0,0,0
7733,b62990934f359e74.jpg,0,0,0,0,1,0
7734,b62b8aac7955650e.jpg,0,1,0,0,0,0
7735,b62bca03ef19e618.jpg,0,0,0,0,0,1
7736,b62d8278cd413dc7.jpg,0,1,0,0,0,0
7737,b6305e447728e379.jpg,0,0,0,0,1,0
7738,b63407ca87c51d97.jpg,1,0,0,0,0,0
7739,b63e966f4a0ae28a.jpg,1,1,0,0,0,0
7740,b63fc9cc688ee2c0.jpg,0,1,0,0,0,0
7741,b646ce9fce191321.jpg,0,1,0,0,0,0
7742,b647c9782c742787.jpg,1,0,0,0,0,0
7743,b649e6a20b51cd5b.jpg,0,1,0,0,0,1
7744,b64a9e69e9744d90.jpg,0,0,0,0,1,0
7745,b64b0b955b4d12b3.jpg,0,0,1,0,0,0
7746,b64bf4d7c10da22c.jpg,0,0,0,0,0,1
7747,b64d52a755522ae9.jpg,0,0,0,0,0,1
7748,b64dc334671527f0.jpg,0,0,1,0,0,0
7749,b658436d4c665f31.jpg,0,0,0,0,0,1
7750,b659864a4f47e8b4.jpg,0,0,0,0,0,1
7751,b65faa5a0be342a8.jpg,0,0,1,0,0,0
7752,b661744913fcd31c.jpg,0,0,0,0,0,1
7753,b66292b64a9a74da.jpg,0,0,1,0,0,0
7754,b662d2e7cc38e4e0.jpg,0,1,0,0,0,1
7755,b66592d5c8cd816d.jpg,0,0,0,0,0,1
7756,b666ee14293a25b3.jpg,0,0,0,0,1,0
7757,b66794d7c08a4f64.jpg,1,0,0,0,0,0
7758,b66a9196a4db8ba2.jpg,0,0,1,0,0,0
7759,b66e936a49b00ecb.jpg,0,1,0,0,0,1
7760,b66f83d08c91a89f.jpg,1,0,0,0,0,0
7761,b67042d2cf9e9554.jpg,0,0,1,0,0,0
7762,b670d94de5f28a60.jpg,0,1,0,0,0,0
7763,b672da80da924d97.jpg,0,0,1,0,0,0
7764,b673878761c33962.jpg,0,0,1,0,0,0
7765,b673b0f7b0c0f580.jpg,0,0,1,0,0,0
7766,b676d2910fa33c61.jpg,0,1,0,0,0,1
7767,b676e0c70287dfa0.jpg,1,0,0,0,0,0
7768,b67dd278c86b8941.jpg,0,1,0,0,0,0
7769,b67f48c0de99682c.jpg,0,0,0,0,1,0
7770,b680cb956c796173.jpg,0,0,0,0,0,1
7771,b68417a69acc9b9c.jpg,1,1,0,0,0,0
7772,b686d217a1e2e3a5.jpg,0,0,1,0,0,0
7773,b687c6f14fe129c0.jpg,1,0,0,0,0,0
7774,b688c7b40b347ab5.jpg,1,0,0,0,0,0
7775,b689969a3872e1e3.jpg,0,1,0,0,0,1
7776,b689ca1e697864e3.jpg,0,1,0,0,0,1
7777,b68d8d1c396c1f86.jpg,1,0,0,0,0,0
7778,b690d7f5c8920b8d.jpg,0,0,0,0,0,1
7779,b692ca85ed46c4a7.jpg,0,1,0,0,0,0
7780,b692f2a6206961fb.jpg,0,0,1,0,0,0
7781,b6959a4b0bc9c9e8.jpg,0,1,0,0,0,1
7782,b696ae68d82b550d.jpg,1,1,0,0,0,1
7783,b696ba6593c82974.jpg,0,0,0,1,0,0
7784,b6989f8cfc4f00a6.jpg,0,0,0,0,0,1
7785,b6990974b496e89d.jpg,0,1,0,0,0,0
7786,b699eb5b84d50a61.jpg,0,0,1,0,0,0
7787,b69ec20f073eadc0.jpg,0,0,0,0,0,1
7788,b69eccd84398e153.jpg,0,1,0,0,0,1
7789,b69f3e190532a3d4.jpg,0,1,0,0,0,0
7790,b6a0941a8afdc9ad.jpg,0,0,1,0,0,0
7791,b6a48ad62d96c9b4.jpg,0,1,0,0,0,1
7792,b6a5921faf42e1b0.jpg,1,0,0,0,0,0
7793,b6a596167d1a545a.jpg,0,0,0,0,1,0
7794,b6a6c4d38e98b54c.jpg,0,1,0,0,0,1
7795,b6a6c9ecfe1032c2.jpg,0,0,0,0,0,1
7796,b6aa89830b8f0eed.jpg,0,0,0,0,0,1
7797,b6ac36ad8bc0a31e.jpg,1,0,0,0,0,0
7798,b6af86108dda964b.jpg,0,0,1,0,0,0
7799,b6b0d8c5c6a343a7.jpg,0,0,0,1,0,0
7800,b6b12ac9ce619e61.jpg,0,0,0,1,0,0
7801,b6b1c9db9a4c3ca0.jpg,0,0,1,0,0,0
7802,b6b26a5b416d6562.jpg,0,1,0,0,0,0
7803,b6b2bb45d2aa4730.jpg,0,0,0,0,1,0
7804,b6b6e0457515c85b.jpg,0,0,0,0,1,0
7805,b6b7c993ca09c0ad.jpg,0,1,0,0,0,0
7806,b6b7e90f8904115f.jpg,0,1,0,0,0,0
7807,b6ba50e51bb24317.jpg,0,1,0,0,0,0
7808,b6ba9ab11bd29581.jpg,0,0,0,0,1,0
7809,b6bc93de64578888.jpg,1,0,0,0,0,0
7810,b6bdcb4245447566.jpg,0,1,0,0,0,0
7811,b6bdd2910dd910e5.jpg,0,0,1,0,0,0
7812,b6bec12546131dd5.jpg,0,1,0,0,0,1
7813,b6bf00916ba0fd70.jpg,0,0,0,0,0,1
7814,b6c0c8eda5e4c6e8.jpg,0,1,0,0,0,0
7815,b6c1cf3c70726a4a.jpg,0,0,0,0,1,0
7816,b6c436f21f6804f9.jpg,0,0,1,0,0,0
7817,b6c64db5d0bc486a.jpg,0,1,0,0,0,1
7818,b6c6c2359e9b1499.jpg,0,0,0,0,1,0
7819,b6c8eb69e91b1862.jpg,0,0,0,0,1,0
7820,b6ca0ba592a643bd.jpg,0,1,0,0,0,0
7821,b6cbe7adc2c4888a.jpg,0,1,0,0,0,1
7822,b6cc96d24a4b0dad.jpg,0,0,1,0,0,0
7823,b6cdc301cb0a9eda.jpg,0,0,0,0,0,1
7824,b6ceb010393bce8b.jpg,0,1,0,0,0,0
7825,b6d0c2ee4f14ac2d.jpg,0,1,0,0,0,0
7826,b6d2c384f10d2f96.jpg,0,1,0,0,0,0
7827,b6d2f5680855ae0f.jpg,0,0,0,0,0,1
7828,b6d4aa39c9284f2b.jpg,0,0,1,0,0,0
7829,b6d4b6b48cd13658.jpg,0,0,0,0,1,0
7830,b6d582298924feb6.jpg,0,0,0,0,0,1
7831,b6d6db20e206998f.jpg,0,1,0,0,0,0
7832,b6da3f801933e196.jpg,0,0,0,0,1,0
7833,b6da85c1cb3d2474.jpg,0,0,1,0,0,0
7834,b6dbb6c1c5054aac.jpg,0,1,0,0,0,0
7835,b6dcb7944a82384f.jpg,0,0,1,0,0,0
7836,b6ddc1619f82e132.jpg,0,1,0,0,1,0
7837,b6e04ad5b54a62ab.jpg,0,0,1,0,0,0
7838,b6e183979cb24d23.jpg,1,1,0,0,0,0
7839,b6e2469d1113b9ab.jpg,0,0,0,1,0,0
7840,b6e2e2f5076d8c50.jpg,0,0,0,0,0,1
7841,b6e468956c729f06.jpg,0,0,0,0,0,1
7842,b6e4c08ad53b7529.jpg,1,0,0,0,0,0
7843,b6e4c1c7165c19bc.jpg,0,0,1,0,0,0
7844,b6e6c4d306c875d4.jpg,0,1,0,0,0,0
7845,b6e7d041cae641d6.jpg,0,0,1,0,0,0
7846,b6e8aacad0f5446c.jpg,0,0,0,0,0,1
7847,b6e8cb9444f6a21e.jpg,0,0,0,0,0,1
7848,b6e9993d6c4a542a.jpg,0,1,0,0,0,0
7849,b6eec297809a6369.jpg,0,0,1,0,0,0
7850,b6efc0c185d8f198.jpg,0,0,1,0,0,0
7851,b6f0fa9a90034b6b.jpg,0,0,0,0,1,0
7852,b6f25281cd5e8e4a.jpg,0,0,1,0,0,0
7853,b6f48968b991958e.jpg,0,0,1,0,0,0
7854,b6f4a0bce8912cd9.jpg,0,0,0,0,0,1
7855,b6f526a18f8a881f.jpg,0,0,0,0,0,1
7856,b6f6e1a0a5291e71.jpg,0,1,0,0,0,0
7857,b6f6eae593200b62.jpg,0,0,0,0,0,1
7858,b6fb9252d88e0f05.jpg,0,0,1,0,0,0
7859,b6fd0b42e1419367.jpg,0,1,0,0,0,0
7860,b6fdcbc804c21abc.jpg,0,0,0,0,0,1
7861,b6fefaf8f9c80000.jpg,0,0,0,0,0,1
7862,b6ff72284d620ae4.jpg,0,1,0,0,0,0
7863,b703c3ff59b84103.jpg,1,0,0,0,0,0
7864,b706d912c9dd29a9.jpg,0,0,0,0,0,1
7865,b712b81e5fca08cd.jpg,0,0,0,0,1,0
7866,b713c92d06a2f62e.jpg,0,1,0,0,0,0
7867,b713d2f38525ac98.jpg,0,0,0,0,1,0
7868,b71d2ed1226a2d53.jpg,0,0,0,0,1,0
7869,b71e6797c12486d4.jpg,0,0,1,0,0,0
7870,b720d2f4c2e496a7.jpg,1,0,0,0,0,0
7871,b724c1da0aea6b33.jpg,0,0,0,0,1,0
7872,b72ab6402ad728f6.jpg,0,0,0,1,0,0
7873,b72ade1d20c372c6.jpg,0,1,0,0,1,0
7874,b735a3084cbdfe04.jpg,0,0,0,0,1,0
7875,b73e3a42e9287370.jpg,1,0,0,0,0,0
7876,b7408661b8fe713c.jpg,0,1,0,0,0,0
7877,b740e716161e2d5d.jpg,0,0,1,0,0,0
7878,b74892512b6b25b7.jpg,0,0,0,1,0,0
7879,b7494a17f96da00e.jpg,0,1,0,0,0,1
7880,b74b903b4158be9c.jpg,0,1,0,0,0,0
7881,b74bb04fe9a4445a.jpg,0,0,1,0,0,0
7882,b74bc1a407615da7.jpg,0,1,0,0,0,1
7883,b751039556ba4c4f.jpg,0,0,0,1,0,0
7884,b7628746264daacd.jpg,0,0,1,0,0,0
7885,b76892ed4985ed84.jpg,1,0,0,0,0,0
7886,b7698ad21c8bb83c.jpg,0,0,0,1,0,0
7887,b76b84406eb75545.jpg,0,0,1,0,0,0
7888,b76bab449b542855.jpg,0,0,0,0,0,1
7889,b76dc38da481b4a5.jpg,0,0,0,0,1,0
7890,b76dd74acc1084ce.jpg,0,0,0,0,1,0
7891,b76f33828305db52.jpg,0,0,0,1,0,0
7892,b77cd640ea1ae381.jpg,0,0,0,0,0,1
7893,b77f89b095c05b84.jpg,1,0,0,0,0,0
7894,b781cd2d0e265f13.jpg,1,1,0,0,0,1
7895,b78487ca4dbc4c6c.jpg,1,0,0,0,0,0
7896,b788c7f41a1d2572.jpg,0,0,0,0,1,0
7897,b78bc64dca03316e.jpg,0,0,1,0,0,0
7898,b78cce19967e041e.jpg,0,0,1,0,0,0
7899,b78db3b290ca41e6.jpg,1,0,0,0,0,0
7900,b78dc1d9dda30350.jpg,1,0,0,0,1,0
7901,b7904d3eb61c0cda.jpg,0,0,0,0,1,0
7902,b79097b45a699259.jpg,0,0,1,0,0,0
7903,b790c36cc62452ef.jpg,0,1,0,0,0,0
7904,b79284874fae29a9.jpg,0,0,0,0,0,1
7905,b7933231eb1a46b4.jpg,0,1,0,0,0,0
7906,b793cbcc64a84c6c.jpg,0,1,0,0,0,0
7907,b796b6f8718411d4.jpg,0,1,0,0,0,0
7908,b796c15c28d77c81.jpg,0,0,1,0,0,0
7909,b7975b93c04c03ad.jpg,0,0,1,0,0,0
7910,b79793a5cd342a12.jpg,0,0,1,0,0,0
7911,b797b18d4d643017.jpg,0,0,0,0,0,1
7912,b79b9689283476a6.jpg,0,0,0,0,0,1
7913,b79ecc83e822c939.jpg,0,1,0,0,0,0
7914,b7a016cec4e52d0f.jpg,0,1,0,0,0,0
7915,b7a1c691ec694c74.jpg,1,1,0,0,0,1
7916,b7a5284380dce35f.jpg,0,0,0,0,0,1
7917,b7a5a24fc15d49a8.jpg,0,1,0,0,0,0
7918,b7a7428280dac3df.jpg,0,1,0,0,0,0
7919,b7a7714d55b94b00.jpg,0,0,0,0,0,1
7920,b7a977930591417a.jpg,0,0,0,0,0,1
7921,b7a9d7c93f207003.jpg,0,0,1,0,0,0
7922,b7ae8302ca92596f.jpg,0,0,0,0,0,1
7923,b7b0edd58a858217.jpg,0,0,0,0,1,0
7924,b7b1c6e3b0a0a2da.jpg,0,0,1,0,0,0
7925,b7b248598a0f4a5f.jpg,0,1,0,0,0,0
7926,b7b2569d230b4b64.jpg,0,0,1,0,0,0
7927,b7b4c2dacb81cf40.jpg,0,1,0,0,0,0
7928,b7b4eaa08f912b89.jpg,0,1,0,0,0,0
7929,b7b4fa52d128a0ae.jpg,0,0,0,0,0,1
7930,b7b5923ed2ca620c.jpg,0,0,1,0,0,0
7931,b7b5ae29694a4986.jpg,0,0,0,0,1,0
7932,b7b891ce3dc4c01b.jpg,0,0,0,0,0,1
7933,b7bc8e98bc213741.jpg,1,0,0,0,0,0
7934,b7bcc2da298038fc.jpg,0,0,1,0,0,0
7935,b7bcca8ce84f5046.jpg,0,0,1,0,0,0
7936,b7bd82c0ef3c023a.jpg,0,0,0,0,0,1
7937,b7bf9389d8403d28.jpg,0,1,0,0,0,0
7938,b7c07f098cf74650.jpg,0,0,1,0,0,0
7939,b7c0d2960d3a616f.jpg,0,0,1,0,0,0
7940,b7c0e3b654793055.jpg,0,1,0,0,0,0
7941,b7c19a87c1476e32.jpg,0,1,0,0,0,0
7942,b7c2c0defe48029e.jpg,0,1,0,0,0,1
7943,b7c302cb4551b9c7.jpg,0,0,0,0,1,0
7944,b7c37cad2d4458c2.jpg,0,1,0,0,0,0
7945,b7c4d3af4d872601.jpg,1,1,0,0,0,1
7946,b7c536b4d22a93a1.jpg,0,1,0,0,0,0
